,event_id,event_name,time_date,location,timezone,visiting_team,home_team
12,9160854,Baltimore Orioles at Tampa Bay Rays ,2015-09-20 17:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
13,9160850,Baltimore Orioles at Tampa Bay Rays ,2015-07-26 17:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
14,9160851,Baltimore Orioles at Tampa Bay Rays ,2015-09-17 23:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
15,9160852,Baltimore Orioles at Tampa Bay Rays ,2015-09-18 23:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
16,9150307,Baltimore Orioles at New York Yankees ,2015-09-07 17:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
17,9150304,Baltimore Orioles at New York Yankees ,2015-07-21 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
18,9160849,Baltimore Orioles at Tampa Bay Rays ,2015-07-25 22:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
19,9162289,Baltimore Orioles at Miami Marlins ,2015-05-22 23:10:00,Marlins Park,EST,Baltimore Orioles,Miami Marlins 
20,9160007,Boston Red Sox at Baltimore Orioles ,2015-04-24 23:05:00,Oriole Park at Camden Yards,EST,Boston Red Sox,Baltimore Orioles 
21,9164991,Baltimore Orioles at Detroit Tigers ,2015-07-17 23:08:00,Comerica Park,EST,Baltimore Orioles,Detroit Tigers 
22,9160051,New York Yankees at Baltimore Orioles ,2015-04-15 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
23,9167887,Baltimore Orioles at Kansas City Royals ,2015-08-25 00:10:00,Kauffman Stadium,CST,Baltimore Orioles,Kansas City Royals 
24,9160053,New York Yankees at Baltimore Orioles ,2015-06-12 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
25,9160057,New York Yankees at Baltimore Orioles ,2015-10-02 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
26,9160059,New York Yankees at Baltimore Orioles ,2015-10-04 17:35:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
27,9160058,New York Yankees at Baltimore Orioles ,2015-10-03 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
28,9160043,Chicago White Sox at Baltimore Orioles ,2015-04-29 23:05:00,Oriole Park at Camden Yards,EST,Chicago White Sox,Baltimore Orioles 
29,9160041,Chicago White Sox at Baltimore Orioles ,2015-04-27 23:05:00,Oriole Park at Camden Yards,EST,Chicago White Sox,Baltimore Orioles 
30,9160040,Minnesota Twins at Baltimore Orioles ,2015-08-23 17:35:00,Oriole Park at Camden Yards,EST,Minnesota Twins,Baltimore Orioles 
31,9160032,Kansas City Royals at Baltimore Orioles ,2015-09-13 17:35:00,Oriole Park at Camden Yards,EST,Kansas City Royals,Baltimore Orioles 
32,9160033,Detroit Tigers at Baltimore Orioles ,2015-07-30 23:05:00,Oriole Park at Camden Yards,EST,Detroit Tigers,Baltimore Orioles 
33,9160034,Detroit Tigers at Baltimore Orioles ,2015-07-31 23:05:00,Oriole Park at Camden Yards,EST,Detroit Tigers,Baltimore Orioles 
34,9160031,Kansas City Royals at Baltimore Orioles ,2015-09-12 23:05:00,Oriole Park at Camden Yards,EST,Kansas City Royals,Baltimore Orioles 
35,9160037,Minnesota Twins at Baltimore Orioles ,2015-08-20 23:05:00,Oriole Park at Camden Yards,EST,Minnesota Twins,Baltimore Orioles 
36,9160036,Detroit Tigers at Baltimore Orioles ,2015-08-02 17:35:00,Oriole Park at Camden Yards,EST,Detroit Tigers,Baltimore Orioles 
37,9160039,Minnesota Twins at Baltimore Orioles ,2015-08-22 23:05:00,Oriole Park at Camden Yards,EST,Minnesota Twins,Baltimore Orioles 
38,9160038,Minnesota Twins at Baltimore Orioles ,2015-08-21 23:05:00,Oriole Park at Camden Yards,EST,Minnesota Twins,Baltimore Orioles 
39,9159953,Cleveland Indians at Baltimore Orioles ,2015-06-28 17:35:00,Oriole Park at Camden Yards,EST,Cleveland Indians,Baltimore Orioles 
40,9160030,Kansas City Royals at Baltimore Orioles ,2015-09-11 23:05:00,Oriole Park at Camden Yards,EST,Kansas City Royals,Baltimore Orioles 
41,9159984,Texas Rangers at Baltimore Orioles ,2015-06-30 23:05:00,Oriole Park at Camden Yards,EST,Texas Rangers,Baltimore Orioles 
42,9159998,Tampa Bay Rays at Baltimore Orioles ,2015-05-30 20:05:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
43,9159999,Tampa Bay Rays at Baltimore Orioles ,2015-05-31 17:35:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
44,9160056,New York Yankees at Baltimore Orioles ,2015-06-14 17:35:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
45,9160853,Baltimore Orioles at Tampa Bay Rays ,2015-09-19 22:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
46,9160024,Boston Red Sox at Baltimore Orioles ,2015-06-09 23:05:00,Oriole Park at Camden Yards,EST,Boston Red Sox,Baltimore Orioles 
47,9159950,Cleveland Indians at Baltimore Orioles ,2015-06-27 23:15:00,Oriole Park at Camden Yards,EST,Cleveland Indians,Baltimore Orioles 
48,9160042,Chicago White Sox at Baltimore Orioles ,2015-04-28 23:05:00,Oriole Park at Camden Yards,EST,Chicago White Sox,Baltimore Orioles 
49,9159978,Philadelphia Phillies at Baltimore Orioles ,2015-06-15 23:05:00,Oriole Park at Camden Yards,EST,Philadelphia Phillies,Baltimore Orioles 
50,9159319,Baltimore Orioles at New York Mets ,2015-05-05 23:10:00,Citi Field,EST,Baltimore Orioles,New York Mets 
51,9159934,Toronto Blue Jays at Baltimore Orioles ,2015-05-11 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
52,9160025,Boston Red Sox at Baltimore Orioles ,2015-06-10 23:05:00,Oriole Park at Camden Yards,EST,Boston Red Sox,Baltimore Orioles 
53,9162291,Baltimore Orioles at Miami Marlins ,2015-05-24 17:10:00,Marlins Park,EST,Baltimore Orioles,Miami Marlins 
54,9162290,Baltimore Orioles at Miami Marlins ,2015-05-23 23:15:00,Marlins Park,EST,Baltimore Orioles,Miami Marlins 
55,9150306,Baltimore Orioles at New York Yankees ,2015-07-23 17:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
56,9160846,Baltimore Orioles at Tampa Bay Rays ,2015-04-07 23:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
57,9164992,Baltimore Orioles at Detroit Tigers ,2015-07-18 23:08:00,Comerica Park,EST,Baltimore Orioles,Detroit Tigers 
58,9159929,Oakland Athletics at Baltimore Orioles ,2015-08-16 17:35:00,Oriole Park at Camden Yards,EST,Oakland Athletics,Baltimore Orioles 
59,9164993,Baltimore Orioles at Detroit Tigers ,2015-07-19 17:08:00,Comerica Park,EST,Baltimore Orioles,Detroit Tigers 
60,9160049,New York Yankees at Baltimore Orioles ,2015-04-14 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
61,9158978,Baltimore Orioles at Philadelphia Phillies ,2015-06-18 17:05:00,Citizens Bank Park,EST,Baltimore Orioles,Philadelphia Phillies 
62,9167888,Baltimore Orioles at Kansas City Royals ,2015-08-26 00:10:00,Kauffman Stadium,CST,Baltimore Orioles,Kansas City Royals 
63,9158977,Baltimore Orioles at Philadelphia Phillies ,2015-06-17 23:05:00,Citizens Bank Park,EST,Baltimore Orioles,Philadelphia Phillies 
64,9159980,Philadelphia Phillies at Baltimore Orioles ,2015-06-16 23:05:00,Oriole Park at Camden Yards,EST,Philadelphia Phillies,Baltimore Orioles 
65,9159936,Toronto Blue Jays at Baltimore Orioles ,2015-05-13 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
66,9159935,Toronto Blue Jays at Baltimore Orioles ,2015-05-12 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
67,9159930,Oakland Athletics at Baltimore Orioles ,2015-08-17 23:05:00,Oriole Park at Camden Yards,EST,Oakland Athletics,Baltimore Orioles 
68,9159937,Toronto Blue Jays at Baltimore Orioles ,2015-09-28 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
69,9159938,Toronto Blue Jays at Baltimore Orioles ,2015-09-29 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
70,9159939,Toronto Blue Jays at Baltimore Orioles ,2015-09-30 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
71,9159925,Houston Astros at Baltimore Orioles ,2015-05-26 23:05:00,Oriole Park at Camden Yards,EST,Houston Astros,Baltimore Orioles 
72,9159924,Houston Astros at Baltimore Orioles ,2015-05-25 17:35:00,Oriole Park at Camden Yards,EST,Houston Astros,Baltimore Orioles 
73,9159928,Oakland Athletics at Baltimore Orioles ,2015-08-15 23:05:00,Oriole Park at Camden Yards,EST,Oakland Athletics,Baltimore Orioles 
74,9159927,Oakland Athletics at Baltimore Orioles ,2015-08-14 23:05:00,Oriole Park at Camden Yards,EST,Oakland Athletics,Baltimore Orioles 
75,9159957,Seattle Mariners at Baltimore Orioles ,2015-05-19 23:05:00,Oriole Park at Camden Yards,EST,Seattle Mariners,Baltimore Orioles 
76,9159940,Toronto Blue Jays at Baltimore Orioles ,2015-10-01 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
77,9159947,Atlanta Braves at Baltimore Orioles ,2015-07-29 23:05:00,Oriole Park at Camden Yards,EST,Atlanta Braves,Baltimore Orioles 
78,9159945,Atlanta Braves at Baltimore Orioles ,2015-07-28 23:05:00,Oriole Park at Camden Yards,EST,Atlanta Braves,Baltimore Orioles 
79,9150453,Baltimore Orioles at Boston Red Sox ,2015-09-25 23:10:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
80,9150455,Baltimore Orioles at Boston Red Sox ,2015-09-27 17:00:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
81,9159960,Seattle Mariners at Baltimore Orioles ,2015-05-20 23:05:00,Oriole Park at Camden Yards,EST,Seattle Mariners,Baltimore Orioles 
82,9159961,Seattle Mariners at Baltimore Orioles ,2015-05-21 16:35:00,Oriole Park at Camden Yards,EST,Seattle Mariners,Baltimore Orioles 
83,9159964,New York Mets at Baltimore Orioles ,2015-08-18 23:05:00,Oriole Park at Camden Yards,EST,New York Mets,Baltimore Orioles 
84,9159966,New York Mets at Baltimore Orioles ,2015-08-19 23:05:00,Oriole Park at Camden Yards,EST,New York Mets,Baltimore Orioles 
85,9159968,Washington Nationals at Baltimore Orioles ,2015-07-10 23:05:00,Oriole Park at Camden Yards,EST,Washington Nationals,Baltimore Orioles 
86,9159973,Washington Nationals at Baltimore Orioles ,2015-07-11 23:15:00,Oriole Park at Camden Yards,EST,Washington Nationals,Baltimore Orioles 
87,9159983,Texas Rangers at Baltimore Orioles ,2015-06-29 23:05:00,Oriole Park at Camden Yards,EST,Texas Rangers,Baltimore Orioles 
88,9159985,Texas Rangers at Baltimore Orioles ,2015-07-01 23:05:00,Oriole Park at Camden Yards,EST,Texas Rangers,Baltimore Orioles 
89,9159992,Tampa Bay Rays at Baltimore Orioles ,2015-05-03 17:35:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
90,9159990,Tampa Bay Rays at Baltimore Orioles ,2015-05-02 23:05:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
91,9159995,Tampa Bay Rays at Baltimore Orioles ,2015-05-29 23:05:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
92,9159949,Cleveland Indians at Baltimore Orioles ,2015-06-26 23:05:00,Oriole Park at Camden Yards,EST,Cleveland Indians,Baltimore Orioles 
93,9150454,Baltimore Orioles at Boston Red Sox ,2015-09-26 17:00:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
94,9159975,Washington Nationals at Baltimore Orioles ,2015-07-12 17:35:00,Oriole Park at Camden Yards,EST,Washington Nationals,Baltimore Orioles 
95,9159921,Los Angeles Angels at Baltimore Orioles ,2015-05-15 23:05:00,Oriole Park at Camden Yards,EST,Los Angeles Angels,Baltimore Orioles 
96,9160045,New York Yankees at Baltimore Orioles ,2015-04-13 23:05:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
97,9160035,Detroit Tigers at Baltimore Orioles ,2015-08-01 23:05:00,Oriole Park at Camden Yards,EST,Detroit Tigers,Baltimore Orioles 
98,9172190,Baltimore Orioles at Chicago White Sox ,2015-07-04 18:10:00,US Cellular Field,CST,Baltimore Orioles,Chicago White Sox 
99,9159922,Los Angeles Angels at Baltimore Orioles ,2015-05-16 23:05:00,Oriole Park at Camden Yards,EST,Los Angeles Angels,Baltimore Orioles 
100,9159943,Atlanta Braves at Baltimore Orioles ,2015-07-27 23:05:00,Oriole Park at Camden Yards,EST,Atlanta Braves,Baltimore Orioles 
101,9159926,Houston Astros at Baltimore Orioles ,2015-05-27 20:35:00,Oriole Park at Camden Yards,EST,Houston Astros,Baltimore Orioles 
102,9168921,Baltimore Orioles at Washington Nationals ,2015-09-22 23:05:00,Nationals Park,EST,Baltimore Orioles,Washington Nationals 
103,9168920,Baltimore Orioles at Washington Nationals ,2015-09-21 23:05:00,Nationals Park,EST,Baltimore Orioles,Washington Nationals 
104,9159933,Toronto Blue Jays at Baltimore Orioles ,2015-04-12 17:35:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
105,9160009,Boston Red Sox at Baltimore Orioles ,2015-04-25 23:05:00,Oriole Park at Camden Yards,EST,Boston Red Sox,Baltimore Orioles 
106,9159986,Texas Rangers at Baltimore Orioles ,2015-07-02 23:05:00,Oriole Park at Camden Yards,EST,Texas Rangers,Baltimore Orioles 
107,9160847,Baltimore Orioles at Tampa Bay Rays ,2015-04-08 23:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
108,9172017,Baltimore Orioles at Minnesota Twins ,2015-07-07 00:10:00,Target Field,CST,Baltimore Orioles,Minnesota Twins 
109,9160010,Boston Red Sox at Baltimore Orioles ,2015-04-26 17:35:00,Oriole Park at Camden Yards,EST,Boston Red Sox,Baltimore Orioles 
110,9150303,Baltimore Orioles at New York Yankees ,2015-05-10 17:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
111,9160139,Baltimore Orioles at Toronto Blue Jays ,2015-09-06 17:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
112,9160137,Baltimore Orioles at Toronto Blue Jays ,2015-09-04 23:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
113,9160138,Baltimore Orioles at Toronto Blue Jays ,2015-09-05 17:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
114,9160135,Baltimore Orioles at Toronto Blue Jays ,2015-06-20 17:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
115,9160136,Baltimore Orioles at Toronto Blue Jays ,2015-06-21 17:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
116,9160134,Baltimore Orioles at Toronto Blue Jays ,2015-06-19 23:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
117,9160133,Baltimore Orioles at Toronto Blue Jays ,2015-04-23 23:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
118,9160132,Baltimore Orioles at Toronto Blue Jays ,2015-04-22 23:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
119,9160131,Baltimore Orioles at Toronto Blue Jays ,2015-04-21 23:07:00,Rogers Centre,EST,Baltimore Orioles,Toronto Blue Jays 
120,9159931,Toronto Blue Jays at Baltimore Orioles ,2015-04-10 19:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
121,9159923,Los Angeles Angels at Baltimore Orioles ,2015-05-17 17:35:00,Oriole Park at Camden Yards,EST,Los Angeles Angels,Baltimore Orioles 
122,9150446,Baltimore Orioles at Boston Red Sox ,2015-04-18 20:05:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
123,9150447,Baltimore Orioles at Boston Red Sox ,2015-04-19 17:35:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
124,9158524,Baltimore Orioles at Houston Astros ,2015-06-04 00:10:00,Minute Maid Park,CST,Baltimore Orioles,Houston Astros 
125,9158525,Baltimore Orioles at Houston Astros ,2015-06-04 18:10:00,Minute Maid Park,CST,Baltimore Orioles,Houston Astros 
126,9150305,Baltimore Orioles at New York Yankees ,2015-07-22 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
127,9160054,New York Yankees at Baltimore Orioles ,2015-06-13 23:15:00,Oriole Park at Camden Yards,EST,New York Yankees,Baltimore Orioles 
128,9160845,Baltimore Orioles at Tampa Bay Rays ,2015-04-06 19:10:00,Tropicana Field,EST,Baltimore Orioles,Tampa Bay Rays 
129,9150301,Baltimore Orioles at New York Yankees ,2015-05-08 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
130,9159988,Tampa Bay Rays at Baltimore Orioles ,2015-05-01 23:05:00,Oriole Park at Camden Yards,EST,Tampa Bay Rays,Baltimore Orioles 
131,9150300,Baltimore Orioles at New York Yankees ,2015-05-07 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
132,9159932,Toronto Blue Jays at Baltimore Orioles ,2015-04-11 23:05:00,Oriole Park at Camden Yards,EST,Toronto Blue Jays,Baltimore Orioles 
133,9168922,Baltimore Orioles at Washington Nationals ,2015-09-23 17:10:00,Nationals Park,EST,Baltimore Orioles,Washington Nationals 
134,9150445,Baltimore Orioles at Boston Red Sox ,2015-04-17 23:10:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
135,9158523,Baltimore Orioles at Houston Astros ,2015-06-03 00:10:00,Minute Maid Park,CST,Baltimore Orioles,Houston Astros 
136,9158522,Baltimore Orioles at Houston Astros ,2015-06-02 00:10:00,Minute Maid Park,CST,Baltimore Orioles,Houston Astros 
137,9158217,Baltimore Orioles at Oakland Athletics ,2015-08-04 02:05:00,O.co Coliseum,PST,Baltimore Orioles,Oakland Athletics 
138,9159320,Baltimore Orioles at New York Mets ,2015-05-06 23:10:00,Citi Field,EST,Baltimore Orioles,New York Mets 
139,9158670,Baltimore Orioles at Texas Rangers ,2015-08-30 19:05:00,Globe Life Park,CST,Baltimore Orioles,Texas Rangers 
140,9150448,Baltimore Orioles at Boston Red Sox ,2015-04-20 15:05:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
141,9150449,Baltimore Orioles at Boston Red Sox ,2015-06-23 23:10:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
142,9158218,Baltimore Orioles at Oakland Athletics ,2015-08-05 02:05:00,O.co Coliseum,PST,Baltimore Orioles,Oakland Athletics 
143,9158219,Baltimore Orioles at Oakland Athletics ,2015-08-05 19:35:00,O.co Coliseum,PST,Baltimore Orioles,Oakland Athletics 
144,9150452,Baltimore Orioles at Boston Red Sox ,2015-06-25 17:35:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
145,9150450,Baltimore Orioles at Boston Red Sox ,2015-06-24 23:10:00,Fenway Park,EST,Baltimore Orioles,Boston Red Sox 
146,9158452,Baltimore Orioles at Seattle Mariners ,2015-08-11 02:10:00,Safeco Field,PST,Baltimore Orioles,Seattle Mariners 
147,9158453,Baltimore Orioles at Seattle Mariners ,2015-08-12 02:10:00,Safeco Field,PST,Baltimore Orioles,Seattle Mariners 
148,9158454,Baltimore Orioles at Seattle Mariners ,2015-08-12 19:40:00,Safeco Field,PST,Baltimore Orioles,Seattle Mariners 
149,9158669,Baltimore Orioles at Texas Rangers ,2015-08-30 00:05:00,Globe Life Park,CST,Baltimore Orioles,Texas Rangers 
150,9158667,Baltimore Orioles at Texas Rangers ,2015-08-29 00:05:00,Globe Life Park,CST,Baltimore Orioles,Texas Rangers 
151,9167889,Baltimore Orioles at Kansas City Royals ,2015-08-27 00:10:00,Kauffman Stadium,CST,Baltimore Orioles,Kansas City Royals 
152,9167890,Baltimore Orioles at Kansas City Royals ,2015-08-27 18:10:00,Kauffman Stadium,CST,Baltimore Orioles,Kansas City Royals 
153,9164820,Baltimore Orioles at Cleveland Indians ,2015-06-07 17:05:00,Progressive Field,EST,Baltimore Orioles,Cleveland Indians 
154,9172191,Baltimore Orioles at Chicago White Sox ,2015-07-05 18:10:00,US Cellular Field,CST,Baltimore Orioles,Chicago White Sox 
155,9150309,Baltimore Orioles at New York Yankees ,2015-09-09 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
156,9164819,Baltimore Orioles at Cleveland Indians ,2015-06-06 20:10:00,Progressive Field,EST,Baltimore Orioles,Cleveland Indians 
157,9150642,Baltimore Orioles at Los Angeles Angels ,2015-08-09 01:05:00,Angel Stadium,PST,Baltimore Orioles,Los Angeles Angels 
158,9150302,Baltimore Orioles at New York Yankees ,2015-05-09 17:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
159,9150308,Baltimore Orioles at New York Yankees ,2015-09-08 23:05:00,Yankee Stadium,EST,Baltimore Orioles,New York Yankees 
160,9150643,Baltimore Orioles at Los Angeles Angels ,2015-08-09 20:00:00,Angel Stadium,PST,Baltimore Orioles,Los Angeles Angels 
161,9150641,Baltimore Orioles at Los Angeles Angels ,2015-08-08 02:05:00,Angel Stadium,PST,Baltimore Orioles,Los Angeles Angels 
162,9150441,Miami Marlins at Boston Red Sox ,2015-07-08 23:10:00,Fenway Park,EST,Miami Marlins,Boston Red Sox 
164,9150488,Detroit Tigers at Boston Red Sox ,2015-07-24 23:10:00,Fenway Park,EST,Detroit Tigers,Boston Red Sox 
165,9150434,Cleveland Indians at Boston Red Sox ,2015-08-18 23:10:00,Fenway Park,EST,Cleveland Indians,Boston Red Sox 
166,9150439,Seattle Mariners at Boston Red Sox ,2015-08-16 17:35:00,Fenway Park,EST,Seattle Mariners,Boston Red Sox 
